Ajuste: 0
Imagen MSE MAE SSIM FSIM VIF
adirondack_chairs.ppm 686.0865173339844 34.66596984863281 0.8311548942989093 0.9453 0.5007 10
adirondack_chairs.ppm 859.8901519775391 40.16429138183594 0.80392892356996 0.9274 0.4607 10
adirondack_chairs.ppm 712.0425643920898 35.416725158691406 0.825730533111722 0.9385 0.4854 10
adirondack_chairs.ppm 769.4553044637045 37.47858428955078 0.8080478998455464 0.9369 0.4720 10
adirondack_chairs.ppm 749.2416865030924 36.752794901529946 0.8262481813208513 0.9379 0.4952 10
adirondack_chairs.ppm 757.9980595906576 37.835105895996094 0.81375600973738 0.9391 0.4838 10
adirondack_chairs.ppm 759.4965667724609 37.79799397786458 0.8167483270457523 0.9407 0.4931 10
adirondack_chairs.ppm 833.9738845825195 39.01426442464193 0.8231089341157185 0.9395 0.4782 11
adirondack_chairs.ppm 733.0530548095703 36.398310343424484 0.8287833604765265 0.9479 0.5107 11
adirondack_chairs.ppm 824.5693842569988 39.16769663492838 0.8189021717076931 0.9292 0.4759 9
adirondack_chairs.ppm 697.6794840494791 35.72101847330729 0.8292501353300895 0.9468 0.5061 9
adirondack_chairs.ppm 809.3417892456055 38.899533589680985 0.8108917257999129 0.9364 0.4835 12
adirondack_chairs.ppm 746.8337961832682 37.17817687988281 0.8181513117375214 0.9365 0.4831 10
adirondack_chairs.ppm 716.1295166015625 35.72256978352865 0.8251962629580184 0.9447 0.4895 10
adirondack_chairs.ppm 833.9118194580078 38.806416829427086 0.8215478429198373 0.9343 0.4773 10
adirondack_chairs.ppm 812.7783686319987 38.957471211751304 0.8191033295154025 0.9327 0.4739 12
adirondack_chairs.ppm 917.2413686116536 41.98827616373698 0.8053471261888677 0.9323 0.4826 10
adirondack_chairs.ppm 838.9439442952474 39.13291931152344 0.8071991822691592 0.9356 0.4729 18
adirondack_chairs.ppm 727.3724695841472 36.204246520996094 0.8301956677177053 0.9335 0.4695 11
adirondack_chairs.ppm 761.4639485677084 36.913935343424484 0.8198057207088176 0.9376 0.4811 11
astro_bodies.ppm 492.6333312988281 28.309646606445312 0.6753071731612136 0.9288 0.5378 11
astro_bodies.ppm 517.5173263549805 30.219871520996094 0.68380216833918 0.9122 0.4905 10
astro_bodies.ppm 511.9679463704427 31.234527587890625 0.662332606691498 0.9074 0.4754 10
astro_bodies.ppm 501.5404485066732 27.43353525797526 0.746325745541887 0.9098 0.4849 10
astro_bodies.ppm 565.9095637003581 31.344698588053383 0.6552029897618323 0.9139 0.5035 11
astro_bodies.ppm 477.293202718099 27.051752726236977 0.755397416231912 0.9173 0.4970 10
astro_bodies.ppm 525.7052052815754 31.731038411458336 0.6557688827568827 0.9161 0.5052 12
