Ajuste: 0
Imagen MSE MAE SSIM FSIM VIF
adirondack_chairs.ppm 1599.3542098999023 53.69520823160808 0.7383824758499166 0.9057 0.4090 7
adirondack_chairs.ppm 2019.1665166219077 62.51683807373047 0.6918436876112546 0.8485 0.3487 7
adirondack_chairs.ppm 2307.2764027913413 64.90218098958333 0.6942228884643735 0.8683 0.3694 7
adirondack_chairs.ppm 2105.4062296549478 62.881296793619796 0.6850887158669687 0.8660 0.3698 7
adirondack_chairs.ppm 2340.6294453938804 66.02488708496094 0.6863015057664613 0.8655 0.4002 8
adirondack_chairs.ppm 1637.4609502156575 54.27299245198567 0.7258374127668453 0.8815 0.3958 6
adirondack_chairs.ppm 1867.905029296875 60.43091837565104 0.7006941292362944 0.8798 0.3739 7
adirondack_chairs.ppm 2210.1433639526367 62.941062927246094 0.690866392593149 0.8705 0.3780 6
adirondack_chairs.ppm 1813.3559290568035 58.50362904866536 0.7222329267307899 0.8852 0.3959 7
adirondack_chairs.ppm 1657.358657836914 53.51172383626302 0.7372855869032066 0.8948 0.3847 7
adirondack_chairs.ppm 1544.2124048868816 52.98270924886068 0.7369494634712136 0.8915 0.3939 8
adirondack_chairs.ppm 1991.259391784668 61.56445058186849 0.7030084318382094 0.8708 0.3704 7
adirondack_chairs.ppm 1587.6407725016275 54.45842488606771 0.7297585353416883 0.8897 0.3863 7
adirondack_chairs.ppm 2366.991628011068 64.0162607828776 0.7037292200302696 0.8833 0.4091 7
adirondack_chairs.ppm 2173.140998840332 65.41133880615234 0.6698441479300126 0.8779 0.3733 7
adirondack_chairs.ppm 2066.9406916300454 60.30461883544922 0.7032083652974084 0.8642 0.3495 7
adirondack_chairs.ppm 2341.970474243164 65.34002176920572 0.6785285113487854 0.8664 0.3491 6
adirondack_chairs.ppm 1824.1788050333657 58.905479431152344 0.7067203874511532 0.8724 0.3677 6
adirondack_chairs.ppm 1783.155632019043 58.25793202718099 0.7108764684168802 0.8879 0.3737 6
adirondack_chairs.ppm 2146.9684168497724 64.85858408610027 0.6753697720187772 0.8835 0.3838 7
astro_bodies.ppm 1807.9502182006836 57.21368662516276 0.5303537350477507 0.8446 0.3729 7
astro_bodies.ppm 2071.6448822021484 62.23609924316406 0.563668893905284 0.8118 0.3801 7
astro_bodies.ppm 1399.3230311075847 47.96271006266276 0.5677422717764663 0.8603 0.4051 7
astro_bodies.ppm 1626.760009765625 51.701838175455734 0.6930040674939703 0.8607 0.4413 7
astro_bodies.ppm 1307.339619954427 46.70168050130208 0.6301176134467913 0.8639 0.4133 7
astro_bodies.ppm 2386.467425028483 67.26012420654297 0.5729096718255441 0.8269 0.3800 8
astro_bodies.ppm 1792.340965270996 52.95897165934245 0.6544147678717032 0.8422 0.4214 7
astro_bodies.ppm 2161.1330591837564 69.30990854899088 0.5209128157443726 0.8365 0.3878 7
astro_bodies.ppm 3051.5804138183594 70.46428934733073 0.5644633957766936 0.8350 0.4136 8
astro_bodies.ppm 2133.0467834472656 61.236348470052086 0.5672208273418486 0.8497 0.4006 7
astro_bodies.ppm 1504.2743504842124 53.0604985555013 0.5563327406457211 0.8485 0.3900 6
astro_bodies.ppm 1721.6516443888345 59.38739776611328 0.5395983754339501 0.8509 0.3914 6
astro_bodies.ppm 2151.941736857096 65.60135904947916 0.5630013234659289 0.8314 0.3796 6
astro_bodies.ppm 1913.6498947143555 60.110923767089844 0.6004953727148311 0.8286 0.3975 7
astro_bodies.ppm 2195.8472086588545 67.50084431966147 0.5190138676240538 0.8220 0.3551 6
