Ajuste: 0
Imagen MSE MAE SSIM FSIM VIF
adirondack_chairs.ppm 881.9583943684896 39.94486999511719 0.8182446835087362 0.9360 0.4917 32
adirondack_chairs.ppm 826.1012929280599 39.30421447753906 0.8093891444823543 0.9305 0.4715 23
adirondack_chairs.ppm 706.6306813557943 36.760833740234375 0.8258247711869627 0.9440 0.4995 23
adirondack_chairs.ppm 680.1438624064127 35.15371958414714 0.8374648914570025 0.9479 0.4908 24
adirondack_chairs.ppm 833.2989629109701 39.08039093017578 0.8089591110301474 0.9373 0.5056 24
adirondack_chairs.ppm 919.4698079427083 39.41938273111979 0.8239509477481887 0.9289 0.4685 24
adirondack_chairs.ppm 943.3519872029623 41.19151051839192 0.804579096236033 0.9330 0.4760 24
adirondack_chairs.ppm 909.2172927856445 40.46921030680338 0.8094279815957833 0.9319 0.5012 24
adirondack_chairs.ppm 861.4737345377604 41.27866617838542 0.7976986447056399 0.9314 0.4719 33
adirondack_chairs.ppm 869.867696126302 39.3728993733724 0.8202640561671654 0.9367 0.4721 24
adirondack_chairs.ppm 816.9895985921224 38.8314208984375 0.8166814736870167 0.9411 0.4884 25
adirondack_chairs.ppm 1043.0731150309243 44.539337158203125 0.7899911544149187 0.9279 0.4501 24
adirondack_chairs.ppm 1092.6387685139975 42.065378824869796 0.809732651516523 0.9287 0.4874 29
adirondack_chairs.ppm 828.6501668294271 38.48704020182292 0.8316682912516741 0.9311 0.4744 23
adirondack_chairs.ppm 928.5284601847331 40.94764963785807 0.8053160265046394 0.9411 0.4987 23
adirondack_chairs.ppm 953.1030934651692 41.15031433105469 0.7986636937030392 0.9269 0.4774 23
adirondack_chairs.ppm 802.1579869588217 38.145469665527344 0.8190046290565279 0.9371 0.4904 23
adirondack_chairs.ppm 846.2639312744141 39.009002685546875 0.818522084167519 0.9335 0.4654 23
adirondack_chairs.ppm 995.0350697835286 42.492380777994796 0.799055415075387 0.9168 0.4630 24
adirondack_chairs.ppm 779.8063685099285 38.14889780680338 0.8162706004360247 0.9292 0.4683 23
astro_bodies.ppm 711.2203470865886 30.904739379882812 0.8195577290989133 0.9098 0.4783 24
astro_bodies.ppm 1949.9645665486655 49.83546702067058 0.7189328292142131 0.8789 0.4776 23
astro_bodies.ppm 2085.751678466797 49.085845947265625 0.7299797561830994 0.8774 0.4768 25
astro_bodies.ppm 796.9596913655599 35.897247314453125 0.7630017209632163 0.9045 0.4898 23
astro_bodies.ppm 1881.0613098144531 56.81674702962239 0.6508285567633747 0.8993 0.4995 23
astro_bodies.ppm 1830.4175313313804 47.201421101888016 0.7493830671191238 0.8707 0.4965 33
astro_bodies.ppm 3109.9894002278643 57.986211140950516 0.7157334809467306 0.8544 0.5043 24
astro_bodies.ppm 1581.6890614827473 43.46772766113281 0.7427041331681958 0.8954 0.5243 32
astro_bodies.ppm 1265.685442606608 48.61192576090495 0.6720258860327952 0.8815 0.4701 32
astro_bodies.ppm 781.0979995727539 29.891187032063804 0.8342973729913084 0.9085 0.4648 23
astro_bodies.ppm 1515.244249979655 43.430091857910156 0.7561579796156931 0.8917 0.5271 24
astro_bodies.ppm 710.3977254231771 31.559122721354164 0.7607033070942301 0.9065 0.4710 24
astro_bodies.ppm 506.4950637817383 25.92194366455078 0.8344350754761005 0.9158 0.4766 25
astro_bodies.ppm 1811.7561340332031 51.05081685384114 0.7249849274289453 0.8564 0.4436 24
astro_bodies.ppm 1451.8353856404622 51.0131098429362 0.6577537638442164 0.8780 0.4629 23
astro_bodies.ppm 1255.2395044962564 43.046923319498696 0.7193015133071663 0.8835 0.4610 23
astro_bodies.ppm 1115.3347040812173 39.980857849121094 0.7554018259386835 0.8929 0.5075 23
astro_bodies.ppm 1234.797175089518 40.43701680501302 0.7573710661142107 0.8974 0.5027 22
astro_bodies.ppm 1035.3256378173828 44.20924377441406 0.6647658124128218 0.8898 0.4817 23
astro_bodies.ppm 858.4680887858074 36.44377136230469 0.7456429146705562 0.8921 0.5015 24
astronaut.ppm 532.9369837443035 30.44035085042318 0.8107032546061098 0.8810 0.4338 33
astronaut.ppm 1330.5018107096355 44.10148620605469 0.7802256199848271 0.8680 0.4552 24
astronaut.ppm 1585.1754506429038 47.14387003580729 0.7829485271966835 0.8675 0.4623 34
astronaut.ppm 1223.6708679199219 42.42062886555989 0.7851543467969614 0.8836 0.4588 24
astronaut.ppm 545.1759974161783 32.72999827067058 0.7892629269206749 0.8847 0.4514 24
astronaut.ppm 701.1157201131185 35.52390797932943 0.7929121719590958 0.8991 0.4818 23
astronaut.ppm 1462.3811238606772 41.967000325520836 0.8038738886989033 0.8786 0.4965 33
astronaut.ppm 512.6199061075846 31.732480367024742 0.7833127880909599 0.9012 0.4333 23
astronaut.ppm 468.42028045654297 29.06025950113932 0.7962059144300562 0.8860 0.4503 24
astronaut.ppm 1729.594627380371 48.93969472249349 0.7986686565810778 0.8731 0.4608 23
astronaut.ppm 414.7046813964844 27.492696126302086 0.8115085300778931 0.9191 0.4802 23
astronaut.ppm 657.2522939046223 32.66502380371094 0.8036750681574203 0.8786 0.4496 23
astronaut.ppm 419.8534596761068 28.294199625651043 0.8003998621018654 0.9050 0.4563 23
astronaut.ppm 758.9407043457031 36.2569580078125 0.8044843096454793 0.8823 0.4656 23
astronaut.ppm 844.5346476236979 38.15288289388021 0.7878553335634458 0.8734 0.4333 24
