1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 Tiempo

19.705515 19.705515 19.705515 19.2982 19.2982 19.2982 19.2982 19.2982 19.2982 19.2982 19.2982 19.2982 18.899845 18.899845 18.899845 125

19.589756 18.850458 18.679417 18.403349 18.403349 18.309198 18.309198 18.309198 18.309198 18.309198 18.309198 18.309198 18.309198 18.309198 18.309198 130

19.545727 19.545727 18.493767 18.493767 18.493767 18.493767 18.493767 18.493767 18.26831 18.076925 18.076925 18.076925 18.076925 18.076925 18.076925 132

19.300697 19.300697 19.152134 17.719723 17.719723 17.719723 17.719723 17.719723 17.719723 17.719723 17.719723 17.719723 17.719723 17.719723 17.719723 124

19.152111 19.152111 18.958048 18.958048 18.525936 18.525936 18.525936 18.525936 18.525936 18.525936 18.525936 18.525936 18.525936 18.068987 18.068987 134

20.177626 20.177626 18.334776 18.334776 18.334776 18.334776 18.334776 18.334776 18.334776 18.334776 18.334776 18.334776 18.334776 18.334776 18.334776 132

20.167566 18.095942 18.002708 18.002708 18.002708 18.002708 18.002708 18.002708 18.002708 18.002708 18.002708 18.002708 18.002708 18.002708 18.002708 124

20.217981 19.842136 19.842136 19.687729 18.494093 18.494093 18.494093 18.494093 18.494093 18.494093 18.494093 18.494093 18.494093 18.494093 18.494093 133

20.274353 19.94502 19.94502 18.968727 18.968727 18.968727 18.968727 18.315971 18.315971 18.315971 18.315971 18.315971 18.315971 18.315971 18.315971 124

19.737234 19.737234 19.543674 19.543674 19.543674 19.476295 19.476295 19.476295 19.476295 19.476295 19.476295 19.476295 19.476295 19.476295 18.206156 133

18.956587 18.956587 18.956587 18.956587 18.956587 18.956587 18.956587 18.956587 18.956587 18.956587 18.956587 18.956587 18.68759 18.68759 18.68759 126

19.151258 18.572824 18.328308 18.328308 17.865562 17.74234 17.74234 17.74234 17.523834 17.523834 17.523834 17.523834 17.523834 17.523834 17.523834 124

19.733938 19.733938 19.733938 19.733938 19.733938 19.142143 19.142143 19.142143 19.142143 19.142143 18.809269 18.809269 18.809269 18.809269 18.809269 131

19.231537 19.231537 19.231537 19.231537 19.231537 19.231537 18.884472 18.884472 18.884472 18.884472 18.884472 18.884472 18.884472 18.884472 18.884472 133

20.013119 19.351475 19.351475 19.351475 19.351475 19.351475 19.283924 19.283924 19.283924 19.283924 19.283924 19.03322 18.283064 18.283064 18.283064 129

20.23993 19.16529 19.16529 19.16529 18.486917 18.486917 18.486917 18.335014 18.335014 18.335014 18.335014 17.963066 17.963066 17.963066 17.963066 129

18.791225 18.791225 18.791225 18.791225 18.791225 18.791225 18.791225 18.791225 18.791225 18.791225 18.791225 18.791225 18.791225 18.791225 18.791225 125

18.751984 18.751984 18.751984 18.751984 18.751984 18.751984 18.751984 18.646416 18.646416 18.646416 18.646416 18.646416 18.646416 18.646416 18.646416 138

18.300556 18.300556 18.300556 18.300556 18.300556 18.300556 18.300556 18.300556 18.300556 18.300556 18.300556 18.300556 18.300556 18.300556 18.300556 130

19.457567 19.457567 19.457567 19.457567 19.457567 19.457567 18.133461 18.133461 18.133461 18.133461 18.133461 18.133461 18.133461 18.133461 18.133461 128

18.378792 16.040443 14.074628 14.074628 14.074628 14.074628 14.074628 14.074628 14.074628 14.074628 14.074628 14.074628 14.074628 14.074628 14.074628 123

18.842903 17.671713 17.671713 17.671713 17.451199 15.626855 15.626855 15.626855 15.146825 15.146825 15.146825 15.146825 15.146825 15.146825 15.146825 134

19.808357 14.752764 14.752764 14.752764 14.752764 14.752764 14.752764 14.752764 14.752764 14.752764 14.752764 14.752764 14.752764 14.752764 14.752764 132

18.61544 18.61544 18.61544 17.728306 17.331032 16.365807 16.365807 15.74372 15.74372 15.74372 15.74372 15.74372 15.74372 15.74372 15.74372 131

16.527138 16.527138 16.527138 16.527138 16.527138 16.527138 16.527138 16.527138 16.527138 16.527138 15.900148 15.900148 15.900148 15.900148 15.900148 132

17.435219 14.933916 14.933916 14.933916 14.933916 14.933916 14.933916 14.933916 14.933916 14.933916 14.933916 14.933916 14.149143 14.149143 14.149143 131

17.513893 16.147291 16.147291 16.147291 16.147291 16.147291 16.147291 16.147291 16.147291 16.147291 16.147291 16.147291 16.14463 16.14463 16.14463 123

17.87053 17.87053 15.942858 15.942858 15.942858 15.942858 15.942858 13.733421 13.733421 13.733421 13.733421 13.733421 13.733421 13.733421 13.535415 123

15.226545 15.226545 15.226545 15.226545 15.226545 15.226545 15.226545 15.226545 15.226545 15.226545 15.226545 15.226545 15.226545 15.226545 15.226545 128

19.743864 17.235239 17.235239 17.235239 17.235239 15.596012 15.596012 15.596012 15.596012 15.596012 15.596012 15.596012 15.596012 15.596012 15.596012 123

18.293087 16.928846 16.928846 16.928846 14.722936 14.722936 14.722936 14.722936 14.722936 14.722936 14.722936 14.722936 14.722936 14.722936 14.722936 132

18.2296 18.2296 16.48829 15.834588 15.834588 15.834588 15.498406 15.498406 15.498406 15.498406 15.498406 15.498406 14.403929 14.403929 14.403929 133

18.344158 18.344158 16.291874 16.291874 16.229038 16.229038 16.168205 16.168205 16.168205 16.168205 16.168205 16.168205 16.168205 16.168205 16.168205 136

19.853426 19.853426 18.281876 18.166843 14.757738 14.757738 14.757738 14.439721 14.439721 14.439721 14.439721 14.439721 14.439721 12.9793005 12.9793005 129

15.2369585 15.2369585 15.2369585 15.2369585 15.2369585 15.2369585 15.2369585 15.2369585 15.2369585 15.2369585 15.2369585 15.2369585 15.2369585 15.2369585 15.0492115 123

18.86249 17.259392 17.259392 17.259392 17.259392 16.771887 15.745409 15.273688 15.273688 15.273688 15.273688 15.273688 15.273688 15.273688 15.273688 123

16.451115 16.451115 16.451115 16.451115 15.508779 15.508779 15.508779 15.508779 15.271552 15.271552 15.271552 15.271552 15.271552 15.271552 15.271552 123

15.629445 14.531104 14.531104 14.531104 14.531104 14.531104 14.531104 14.531104 14.531104 14.531104 14.531104 14.531104 14.531104 14.531104 14.531104 133

18.867678 16.812283 16.812283 16.812283 16.812283 16.812283 16.812283 16.812283 16.812283 16.812283 14.471307 14.471307 14.471307 14.471307 14.471307 123

17.606232 16.28756 13.7468605 13.7468605 13.7468605 13.7468605 13.7468605 13.7468605 13.7468605 13.7468605 13.7468605 13.7468605 13.7468605 13.7468605 13.7468605 132

16.190536 16.190536 16.190536 16.190536 16.190536 16.190536 16.190536 16.190536 16.190536 16.190536 16.190536 15.3370495 15.3370495 15.3370495 15.3370495 131

16.231222 16.231222 16.231222 16.231222 16.231222 16.231222 16.231222 16.231222 15.22389 15.22389 15.22389 15.22389 15.22389 15.22389 14.348256 124

18.09351 18.09351 18.09351 17.927847 17.060917 17.060917 17.060917 17.060917 17.060917 17.060917 16.785597 16.785597 16.785597 16.582176 16.582176 125

16.488668 16.488668 16.488668 15.0129 15.0129 15.0129 15.0129 15.0129 15.0129 15.0129 15.0129 15.0129 15.0129 15.0129 15.0129 130

16.19142 16.19142 16.19142 16.19142 16.19142 16.19142 16.180475 16.180475 16.180475 16.180475 16.180475 16.180475 16.180475 16.180475 16.180475 132

18.136545 18.136545 17.012772 15.498769 15.498769 15.498769 15.316515 15.316515 15.316515 15.316515 15.316515 15.316515 15.316515 14.895628 13.256802 131

18.671276 18.671276 15.104549 14.61632 14.61632 14.61632 14.61632 14.61632 14.61632 14.61632 14.61632 14.61632 14.61632 14.61632 14.61632 124

18.69627 14.823055 14.823055 14.823055 14.823055 14.823055 14.823055 14.823055 14.758802 14.758802 14.758802 14.758802 14.758802 14.758802 14.758802 123

19.572533 16.888496 16.888496 14.745985 14.7435875 14.7435875 13.196122 13.196122 13.196122 13.196122 13.196122 13.196122 13.196122 13.196122 13.196122 131

15.777196 15.465725 15.465725 15.465725 15.465725 15.297228 15.297228 15.297228 15.297228 15.297228 15.297228 15.297228 15.297228 15.297228 15.297228 122

16.708778 16.708778 16.708778 16.708778 16.708778 16.708778 16.708778 15.389051 12.864677 12.864677 12.864677 12.864677 12.864677 12.864677 12.864677 129

18.971191 17.747974 14.956221 14.956221 14.956221 14.956221 14.956221 14.956221 14.956221 14.956221 14.956221 14.956221 14.956221 14.956221 14.956221 124

16.862907 15.737669 15.737669 15.737669 15.522335 15.522335 15.522335 15.522335 15.522335 15.522335 15.522335 15.522335 15.522335 15.522335 15.522335 128

17.360802 17.360802 17.360802 17.235548 17.039772 16.6148 16.6148 16.6148 16.277338 14.496989 14.496989 14.496989 14.496989 14.496989 14.496989 128

