1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 Tiempo

0.11853072853372659 0.11761090550692288 0.1113175142612608 0.1111724645586315 0.09500910042580124 0.08538452479166192 0.08538452479166192 0.08538452479166192 0.08246223700145372 0.07965416987480023 0.07959495384483473 0.07813614581988249 0.0774243260879599 0.07682647796161779 0.07603063704652901 44

0.11007640649563089 0.11007640649563089 0.09821598839771184 0.09821598839771184 0.09203573174864399 0.09104508246064069 0.09051913372636478 0.09051913372636478 0.0866647360043672 0.0843168340708208 0.08098878321200953 0.08098878321200953 0.08098878321200953 0.08098878321200953 0.08098878321200953 44

0.09951349096022122 0.09951349096022122 0.09920559150753416 0.09920559150753416 0.09920559150753416 0.09920559150753416 0.08773654053257107 0.08773654053257107 0.08754325979966537 0.08592590943667056 0.08407355046522691 0.08188956357890242 0.08171648087974448 0.08047347928609849 0.07921996937501241 44

0.10828050287154178 0.10828050287154178 0.10554415356822533 0.09924593146838079 0.09404362599583749 0.09404362599583749 0.09184039517431264 0.09184039517431264 0.09128627887213447 0.08829553430061454 0.08809831976173665 0.08463227145674257 0.08430555289688213 0.08320332622567872 0.08305383324341842 43

0.10847535785962992 0.10280491142216663 0.09855759086279636 0.08758475102643926 0.08758475102643926 0.08758475102643926 0.08758475102643926 0.08405598922057855 0.0804889602123735 0.07938886380416654 0.07794087650744619 0.07581589583092319 0.07477066925507769 0.07445626710487296 0.07386710729594625 42

0.10830347970636145 0.10830347970636145 0.10830347970636145 0.10830347970636145 0.10830347970636145 0.10062605411563386 0.09387142939930948 0.09387142939930948 0.08975395056436286 0.08975395056436286 0.08975395056436286 0.08881438664008767 0.08707726024646867 0.08595238442903863 0.08467127902635829 42

0.11848942988491451 0.1134270177451433 0.1134270177451433 0.11084570598783039 0.10839687812547105 0.10839687812547105 0.10125133127654795 0.0982015374920221 0.09596257576932599 0.09030966021893738 0.08861275679285363 0.08552068882681108 0.08508299364293792 0.0841785871707087 0.08404020480015106 43

0.1104917166142072 0.1104917166142072 0.1063730410629038 0.09285378528931398 0.08931126056677707 0.08931126056677707 0.08931126056677707 0.08931126056677707 0.08931126056677707 0.08734003449611016 0.08519242475530853 0.08370282227191206 0.08334790995556973 0.08281867809876664 0.08176381080148476 43

0.10513723234916694 0.10513723234916694 0.10513723234916694 0.09348153475217102 0.09348153475217102 0.09348153475217102 0.08689593321142464 0.08637122687921439 0.08632293302138161 0.08632293302138161 0.08631287097827567 0.08440793540167613 0.08334742604986445 0.083304727477166 0.0826859048727101 42

0.11291110580089514 0.11108469607695748 0.11108469607695748 0.10065682422248223 0.09271289041106512 0.08801828752053753 0.07980869918515421 0.07980869918515421 0.07980869918515421 0.07720148514107528 0.07659962898979555 0.07659962898979555 0.07659962898979555 0.07592694305664771 0.07574840302900832 44

0.11356768589894717 0.11356768589894717 0.10603101486826694 0.09754711306267261 0.09172410611955628 0.0884767468526223 0.08818381920366924 0.08155452038532296 0.08155452038532296 0.08145543778744224 0.0783619697554977 0.07812337575281336 0.0775237112683792 0.07673615652220045 0.07613981642329393 44

0.09273368387209968 0.09273368387209968 0.09273368387209968 0.09273368387209968 0.09273368387209968 0.09273368387209968 0.086740064530333 0.08573245557653097 0.08153669200260971 0.08153669200260971 0.08092906181509762 0.08016073049685069 0.0793139275419309 0.07904109666370884 0.07840652047092966 43

0.10942096294424142 0.10942096294424142 0.10942096294424142 0.106139909089768 0.0947950017488225 0.09358820132991408 0.09358820132991408 0.09358820132991408 0.09274141608470365 0.09155899640487297 0.08990174846924137 0.08842637517677021 0.08571491360306427 0.08491723897972758 0.08432870734385112 44

0.10221925800320353 0.10221925800320353 0.10221925800320353 0.10048030367022864 0.0968683142561857 0.08813640763317876 0.08813640763317876 0.08432295985797345 0.08432295985797345 0.08432295985797345 0.08232283057334533 0.08025671111630894 0.07930479207234153 0.07930479207234153 0.07930479207234153 43

