Ajuste: 0
Imagen MSE MAE SSIM FSIM VIF
adirondack_chairs.ppm 1107.252337137858 45.23759206136067 0.7782037093115673 0.9165 0.4348 8
adirondack_chairs.ppm 1022.3992106119792 44.07868448893229 0.786444941833175 0.9283 0.4557 9
adirondack_chairs.ppm 1051.5186564127605 43.473856608072914 0.7826081080075928 0.9207 0.4349 10
adirondack_chairs.ppm 1194.1120936075847 46.395790100097656 0.7802924520260156 0.9215 0.4431 8
adirondack_chairs.ppm 1199.1834055582683 47.717061360677086 0.7566221430082072 0.9091 0.4382 10
adirondack_chairs.ppm 1060.6033248901367 44.49219512939453 0.7822478241501378 0.9225 0.4338 8
adirondack_chairs.ppm 1263.5706456502278 50.00445302327474 0.7612254330063525 0.8966 0.4021 8
adirondack_chairs.ppm 1020.0817845662435 44.233645121256515 0.7826763456050484 0.9212 0.4688 10
adirondack_chairs.ppm 1043.3947474161785 44.12531280517578 0.7781704362568673 0.9279 0.4383 9
adirondack_chairs.ppm 1219.6089070638022 47.76948547363281 0.7503880734966549 0.9022 0.4020 9
adirondack_chairs.ppm 971.7721583048503 41.536618550618485 0.7983347077421095 0.9319 0.4486 10
adirondack_chairs.ppm 1323.3250783284504 49.95618184407552 0.7579672380624739 0.8994 0.4204 9
adirondack_chairs.ppm 1033.4644393920898 42.96175893147787 0.7997624375251243 0.9241 0.4431 8
adirondack_chairs.ppm 1138.8963267008462 45.251983642578125 0.7864236086346398 0.9150 0.4318 8
adirondack_chairs.ppm 1154.1525192260742 45.965858459472656 0.7663289469791654 0.9080 0.4200 8
adirondack_chairs.ppm 1127.9626846313477 45.0540288289388 0.7934106352341276 0.9232 0.4391 10
adirondack_chairs.ppm 1000.558245340983 42.552711486816406 0.791822470563648 0.9218 0.4350 10
adirondack_chairs.ppm 1029.6148986816406 43.126078287760414 0.779110571143423 0.9236 0.4346 8
adirondack_chairs.ppm 1040.1210021972656 42.427607218424484 0.7852912980844339 0.9157 0.4215 9
adirondack_chairs.ppm 1033.4454650878906 42.836985270182296 0.7915366072273896 0.9200 0.4291 8
astro_bodies.ppm 672.4446131388346 34.53584543863932 0.6272859938753982 0.8820 0.4530 10
astro_bodies.ppm 669.9364903767903 36.39371999104818 0.6180753405192987 0.8890 0.4555 8
astro_bodies.ppm 662.7171147664388 35.157224019368485 0.6205911147893278 0.8939 0.4585 9
astro_bodies.ppm 657.700927734375 31.530044555664062 0.6982246666880406 0.8898 0.4526 8
astro_bodies.ppm 776.8224589029949 39.056538899739586 0.6119497057805786 0.8825 0.4808 8
astro_bodies.ppm 663.8631795247395 33.3842519124349 0.6511743879550398 0.8916 0.4679 8
astro_bodies.ppm 620.7960662841797 31.936513264973957 0.6885559565065625 0.9025 0.4804 7
astro_bodies.ppm 771.0209147135416 37.37192789713542 0.62271237462385 0.8900 0.4516 8
astro_bodies.ppm 673.6091817220052 31.145095825195312 0.7243624430883472 0.8991 0.4747 9
astro_bodies.ppm 1083.3400065104167 43.89578755696615 0.6312942653476582 0.8665 0.4344 8
astro_bodies.ppm 666.3787434895834 34.63131205240885 0.6572914884621709 0.8931 0.4543 10
astro_bodies.ppm 892.0453262329102 41.21560923258464 0.6168469057795806 0.8757 0.4338 10
astro_bodies.ppm 794.0676930745442 38.20165506998698 0.6365124745008899 0.8840 0.4355 8
astro_bodies.ppm 792.3637059529622 40.205726623535156 0.6026578252157192 0.8830 0.4355 8
astro_bodies.ppm 644.9760258992513 34.0457026163737 0.6290679346328826 0.8977 0.4897 8
astro_bodies.ppm 749.669667561849 34.849141438802086 0.7135906237933364 0.8806 0.4346 9
astro_bodies.ppm 730.7859573364258 36.92964426676432 0.6249999558190914 0.8935 0.4537 8
astro_bodies.ppm 820.2604955037434 39.73019154866536 0.6024460768321523 0.8864 0.4396 9
astro_bodies.ppm 654.2651748657227 31.15068817138672 0.6966026470824227 0.8919 0.4707 8
astro_bodies.ppm 632.7993774414062 33.33061218261719 0.666279886349138 0.9014 0.4720 8
astronaut.ppm 538.8408610026041 31.77154541015625 0.7704635766332711 0.8707 0.3949 8
astronaut.ppm 489.403554280599 29.53571573893229 0.7888931236607847 0.8906 0.4056 8
astronaut.ppm 423.5437240600586 27.032264709472656 0.7873961834708442 0.8767 0.4039 8
astronaut.ppm 562.0384750366211 32.85020192464193 0.7395643891917404 0.8705 0.3816 9
astronaut.ppm 568.521738688151 31.928324381510414 0.761732286166657 0.8758 0.3960 8
astronaut.ppm 647.7394561767578 34.75257873535156 0.7756280361033392 0.8676 0.3917 8
astronaut.ppm 504.5264307657878 30.51439666748047 0.7771166569631373 0.8651 0.3881 9
astronaut.ppm 367.20642598470056 25.375971476236977 0.8079092794500974 0.8935 0.4092 8
astronaut.ppm 611.4412460327148 34.20012664794922 0.7555277205215315 0.8654 0.3857 8
astronaut.ppm 470.31759897867835 29.045580546061196 0.7800783555788263 0.8795 0.3941 10
astronaut.ppm 588.0843989054362 32.08603159586588 0.7744558360434648 0.8694 0.3740 8
astronaut.ppm 600.764892578125 34.141642252604164 0.7510342463853329 0.8783 0.4144 8
astronaut.ppm 357.9045664469401 25.385442097981773 0.8086097937371984 0.8992 0.4170 8
astronaut.ppm 437.9559783935547 27.726776123046875 0.8063017050158182 0.8851 0.3866 8
astronaut.ppm 465.86976877848304 29.146273295084633 0.8043744768582224 0.8976 0.4335 9
astronaut.ppm 424.6938247680664 27.030275980631508 0.7937718216367351 0.8777 0.3845 8
astronaut.ppm 572.4143905639648 32.85286204020183 0.7590901062003539 0.8634 0.3818 8
astronaut.ppm 483.70172119140625 29.338399251302086 0.7587763586779032 0.8991 0.4225 8
astronaut.ppm 674.9121907552084 36.486653645833336 0.7297863870732 0.8658 0.3932 7
astronaut.ppm 456.88529205322266 28.28380584716797 0.7739327135574872 0.8950 0.3950 8
balinese_dancer.ppm 422.5197881062826 22.29327138264974 0.6776475598108719 0.9190 0.4434 10
balinese_dancer.ppm 393.53433990478516 19.495323181152344 0.8407697779372517 0.9184 0.4463 10
balinese_dancer.ppm 367.89012908935547 22.39695994059245 0.7282435716017869 0.9219 0.4526 7
balinese_dancer.ppm 508.51708984375 27.866846720377602 0.5614475768931769 0.9001 0.4079 7
balinese_dancer.ppm 411.74133809407556 22.123819986979168 0.7553650879331126 0.9153 0.4366 8
