1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 Tiempo

0.27865547 0.27865547 0.27865547 0.27865547 0.27865547 0.27865547 0.27865547 0.27865547 0.27865547 0.27865547 0.27063328 0.27063328 0.27063328 0.27063328 0.27063328 32

0.27867347 0.27867347 0.27867347 0.27867347 0.27867347 0.27867347 0.27867347 0.27867347 0.27867347 0.27867347 0.27867347 0.27867347 0.27867347 0.27867347 0.27867347 23

0.2890129 0.2890129 0.2890129 0.2890129 0.2890129 0.2890129 0.2890129 0.2890129 0.2890129 0.2890129 0.2890129 0.2890129 0.27845353 0.27391958 0.26115775 23

0.2786911 0.2786911 0.2786911 0.2786911 0.2786911 0.2786911 0.2786911 0.2786911 0.2786911 0.2786911 0.2786911 0.2786911 0.27706033 0.27367824 0.25746828 24

0.28884393 0.28884393 0.28884393 0.28884393 0.28884393 0.28884393 0.28884393 0.28884393 0.28869838 0.2810542 0.27810043 0.27810043 0.27810043 0.27810043 0.27587533 24

0.27582747 0.27582747 0.27582747 0.27582747 0.27582747 0.27582747 0.27582747 0.27582747 0.27582747 0.27582747 0.27582747 0.27582747 0.27582747 0.2615022 0.2615022 24

0.2932377 0.2932377 0.2932377 0.2932377 0.2932377 0.2932377 0.2932377 0.2932377 0.28481513 0.28474635 0.28474635 0.28474635 0.28474635 0.28474635 0.28474635 24

0.28625816 0.28625816 0.28625816 0.28625816 0.28625816 0.28625816 0.28625816 0.28625816 0.28625816 0.28625816 0.28625816 0.28625816 0.27670097 0.27670097 0.27436924 24

0.29678184 0.29678184 0.29678184 0.29678184 0.29678184 0.29678184 0.29678184 0.29678184 0.29678184 0.29678184 0.29678184 0.29678184 0.29678184 0.29678184 0.29678184 33

0.27546334 0.27546334 0.27546334 0.27546334 0.27546334 0.27546334 0.27546334 0.27546334 0.27546334 0.27546334 0.27546334 0.27546334 0.27546334 0.2753005 0.26905686 24

0.26966804 0.26966804 0.26966804 0.26966804 0.26966804 0.26966804 0.26966804 0.26966804 0.26966804 0.26966804 0.26966804 0.26966804 0.26966804 0.26966804 0.26966804 25

0.30405617 0.30405617 0.30405617 0.30405617 0.30405617 0.30405617 0.30405617 0.30405617 0.30405617 0.30405617 0.30199194 0.30199194 0.30112344 0.29772228 0.29772228 24

0.29548216 0.29548216 0.29548216 0.29548216 0.29548216 0.29548216 0.2877254 0.2876373 0.2876373 0.27979708 0.27444977 0.27444977 0.27444977 0.27444977 0.27444977 29

0.2768845 0.2768845 0.2768845 0.2768845 0.2768845 0.2768845 0.2768845 0.2768845 0.2768845 0.27663207 0.2646985 0.2646985 0.2636674 0.26276034 0.25430602 23

0.29717755 0.29717755 0.29717755 0.29717755 0.29717755 0.29717755 0.29717755 0.29717755 0.29717755 0.29717755 0.29433805 0.28722364 0.28722364 0.28344804 0.27967834 23

0.29595357 0.29595357 0.29595357 0.29595357 0.29595357 0.29595357 0.29595357 0.29595357 0.29595357 0.29595357 0.29595357 0.2954257 0.28888994 0.28888994 0.28888994 23

0.28097725 0.28097725 0.27988225 0.27863342 0.27863342 0.27863342 0.27040434 0.2686 0.2686 0.2659697 0.2659697 0.2659697 0.2636078 0.26257342 0.26041824 23

0.27219802 0.27219802 0.27219802 0.27219802 0.27219802 0.27219802 0.27219802 0.27219802 0.27219802 0.27219802 0.27219802 0.27219802 0.27219802 0.27219802 0.27219802 23

0.30483693 0.30483693 0.30483693 0.30483693 0.30483693 0.30483693 0.30483693 0.30483693 0.30483693 0.30483693 0.30483693 0.30483693 0.29812193 0.28931493 0.28931493 24

0.27676457 0.27676457 0.27676457 0.27676457 0.27676457 0.27676457 0.27676457 0.27676457 0.27676457 0.27676457 0.27676457 0.27676457 0.27676457 0.27676457 0.27676457 23

0.3125407 0.3125407 0.3125407 0.3125407 0.3125407 0.3125407 0.3125407 0.3125407 0.27005178 0.2674505 0.25662374 0.1826176 0.178473 0.178473 0.178473 24

0.345124 0.345124 0.345124 0.345124 0.345124 0.345124 0.30506855 0.29245478 0.2918523 0.2902279 0.2902279 0.2895953 0.2895953 0.28031063 0.2790057 23

0.37426597 0.37151688 0.37151688 0.37151688 0.3650663 0.35778362 0.35778362 0.35698932 0.35698932 0.3557009 0.35345846 0.35031074 0.27058965 0.27058965 0.2685113 25

0.29192108 0.29192108 0.29192108 0.29192108 0.29192108 0.29192108 0.29192108 0.29192108 0.29192108 0.29192108 0.270962 0.25841862 0.25622207 0.25264072 0.25037283 23

0.38994706 0.36279458 0.36279458 0.36279458 0.36279458 0.36279458 0.36279458 0.36279458 0.36279458 0.36279458 0.36279458 0.35859752 0.35241282 0.35241282 0.35241282 23

0.3636449 0.28854924 0.2810657 0.27942985 0.27929002 0.27739626 0.27212024 0.27212024 0.25914526 0.25914526 0.25914526 0.25776428 0.25776428 0.25776428 0.25505263 33

0.3448131 0.3448131 0.3448131 0.28607655 0.28607655 0.28607655 0.28607655 0.28607655 0.28607655 0.28413224 0.28413224 0.27578515 0.2739647 0.2739647 0.2739647 24

0.35650188 0.3310166 0.2709241 0.26465225 0.26412916 0.26412916 0.25806314 0.25806314 0.25179154 0.25179154 0.25179154 0.25132185 0.25132185 0.25132185 0.24994278 32

0.3629027 0.3629027 0.3629027 0.3629027 0.3629027 0.3629027 0.3629027 0.3629027 0.3629027 0.3629027 0.3629027 0.3629027 0.3629027 0.3629027 0.34948164 32

0.37705225 0.37705225 0.37171292 0.2456339 0.19672137 0.18915057 0.18915057 0.18915057 0.18875903 0.18334502 0.18334502 0.18334502 0.17636913 0.17593187 0.17593187 23

0.33103293 0.33103293 0.33103293 0.33103293 0.33103293 0.33103293 0.27666968 0.26711398 0.26711398 0.26630783 0.2584594 0.2584594 0.2584594 0.24874973 0.24874973 24

