1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 Tiempo

0.36528116 0.3652807 0.36444324 0.35144788 0.35029942 0.35029942 0.34624213 0.34285712 0.34285712 0.34110522 0.3338325 0.3313465 0.33014828 0.32705933 0.32697755 19

0.3875962 0.3875962 0.3611169 0.36046588 0.35326695 0.34039372 0.34039372 0.3364256 0.3364256 0.33087808 0.32618618 0.32273608 0.32273608 0.32273608 0.3164435 19

0.37673622 0.34114045 0.34114045 0.34114045 0.3398742 0.3394732 0.3394732 0.3394732 0.3394732 0.33527964 0.33527964 0.33527964 0.33385867 0.32086033 0.31818718 18

0.36217284 0.3154934 0.30960107 0.30960107 0.3072551 0.3072551 0.3027385 0.3027385 0.29753298 0.28843284 0.28752542 0.2748394 0.2748394 0.2748394 0.2748394 30

0.39707685 0.38495797 0.38495797 0.38482702 0.38482702 0.35597473 0.33095008 0.33095008 0.33095008 0.33058518 0.32733506 0.32733506 0.32733506 0.32733506 0.32359725 19

0.3840956 0.35457492 0.35165757 0.34178513 0.33462852 0.33237487 0.32877755 0.32783413 0.3256312 0.3256312 0.3256312 0.3248009 0.32259804 0.32137686 0.31687123 19

0.39304012 0.34176654 0.3403015 0.3402574 0.3402574 0.32709867 0.32003236 0.32003236 0.32003236 0.32003236 0.3199156 0.3120888 0.3120888 0.31031275 0.3077228 20

0.34525228 0.34525228 0.3419538 0.3419538 0.33493924 0.3209254 0.3191821 0.3191821 0.31563377 0.31563377 0.31404328 0.31154323 0.31028205 0.30977803 0.30055016 19

0.39011347 0.37824917 0.36465162 0.36465162 0.36153907 0.36153907 0.36026734 0.36026734 0.36026734 0.34180695 0.3362409 0.3362409 0.3272879 0.3272879 0.32201225 19

0.3632583 0.3551587 0.3442989 0.32920408 0.32445407 0.3129058 0.3129058 0.30823088 0.3069324 0.30646497 0.30404705 0.29715663 0.2970516 0.2970516 0.29537183 18

0.36198354 0.35686648 0.3387261 0.3181514 0.3151763 0.31261295 0.31261295 0.31261295 0.3118313 0.30779463 0.30727863 0.30727863 0.30530745 0.3048274 0.30405158 19

0.36799937 0.36799937 0.36799937 0.3477593 0.3288393 0.3288393 0.3255911 0.3255911 0.32502228 0.32144642 0.32039785 0.31715018 0.31549788 0.31497526 0.31489486 19

0.37168705 0.37168705 0.37104076 0.36782485 0.3346961 0.32978934 0.32978934 0.32898855 0.32898855 0.3289047 0.3277262 0.32698107 0.3264904 0.32495278 0.32408524 20

0.39908117 0.37557155 0.35903126 0.34144652 0.32370633 0.32306236 0.3129654 0.3129654 0.3129654 0.30818647 0.30818647 0.30793428 0.30530053 0.29803067 0.29803067 31

0.4088781 0.38338947 0.37649983 0.3708654 0.3509847 0.33505362 0.33505362 0.33059162 0.33059162 0.32947016 0.32947016 0.32856017 0.32856017 0.32494146 0.32432175 20

0.3882044 0.35704976 0.35704976 0.35704976 0.35124683 0.33380705 0.3264172 0.32113457 0.30663735 0.30614042 0.3046884 0.3046884 0.30111116 0.29432875 0.29421943 18

0.38707584 0.38707584 0.37926918 0.33791947 0.33682775 0.32059503 0.32059503 0.32007188 0.3173948 0.31227666 0.31227666 0.31149524 0.30936795 0.30859822 0.30801088 19

0.41136813 0.39041573 0.36735165 0.36624998 0.35945535 0.35927707 0.3587734 0.35069424 0.34696907 0.3466136 0.3336053 0.33161718 0.32964534 0.32876295 0.32876295 20

0.3424098 0.34121972 0.32367688 0.31594342 0.31594342 0.31514233 0.31514233 0.31512588 0.3104928 0.3104928 0.3104928 0.30983335 0.3045311 0.3045311 0.30345345 19

0.4025193 0.39616305 0.3489303 0.3372264 0.33687848 0.33687848 0.32726318 0.32637233 0.32637233 0.3238132 0.32007003 0.32007003 0.3176341 0.3138488 0.31185126 19

0.24828774 0.21503186 0.21503186 0.21503186 0.21375585 0.20922536 0.20415467 0.2017951 0.2017951 0.20120507 0.20019597 0.20019597 0.20019597 0.19823831 0.19793582 28

0.25525838 0.2185359 0.20871955 0.20871955 0.20871955 0.20790869 0.20745987 0.20551348 0.20221496 0.20221496 0.20221496 0.20065004 0.2000565 0.2000565 0.19307679 30

0.24585915 0.2106893 0.2106893 0.2105245 0.20079565 0.20024657 0.1992448 0.1992448 0.19855696 0.19721311 0.19364977 0.19364977 0.19364977 0.1929062 0.1929062 19

0.23055273 0.22885925 0.22885925 0.22885925 0.22885925 0.22710675 0.22710675 0.225842 0.225842 0.22570443 0.22200614 0.20975208 0.20706302 0.2030657 0.20185208 19

0.23343915 0.22501498 0.22501498 0.21289057 0.2120933 0.21095341 0.21095341 0.20118046 0.20116132 0.20116132 0.19798017 0.19798017 0.19789886 0.19736433 0.19600075 18

0.24460268 0.21453327 0.21344441 0.20391935 0.20168084 0.19950598 0.19950598 0.19787645 0.19745964 0.19667894 0.19596106 0.19471616 0.19434041 0.19303656 0.1892237 19

0.24621344 0.24621344 0.20482916 0.20482916 0.19742393 0.19742393 0.18431157 0.18320256 0.18025613 0.17852116 0.17691255 0.17633718 0.17622167 0.17622167 0.17563003 19

0.2582655 0.2582655 0.24443406 0.24443406 0.24443406 0.24443406 0.22583193 0.20025253 0.19680262 0.19680262 0.19680262 0.19510299 0.19491696 0.19491696 0.19430536 18

0.23441678 0.22467738 0.22467738 0.21356678 0.21356678 0.21356678 0.21095496 0.20656306 0.20343089 0.20343089 0.20088673 0.20050335 0.19982165 0.19942957 0.19942957 29

0.24614137 0.23738861 0.23738861 0.22052193 0.21138191 0.21069574 0.20920974 0.20848149 0.19685143 0.19685143 0.19420987 0.17913312 0.17913312 0.17913312 0.17847037 20

0.2224086 0.20989555 0.20989555 0.20989555 0.20375079 0.19931048 0.19906062 0.19614607 0.19614607 0.19614607 0.19541454 0.19309384 0.19298571 0.19298571 0.19223046 19

0.23564625 0.22146678 0.22146678 0.20558167 0.20266539 0.19840461 0.18286705 0.18177271 0.18028116 0.18028116 0.1802206 0.18014616 0.17808843 0.17758274 0.1774314 19

0.19970626 0.19891721 0.19891721 0.19858402 0.19642496 0.18630189 0.18630189 0.18617344 0.18617344 0.18617344 0.18526268 0.18493587 0.18416142 0.18289548 0.1825369 20

0.25923902 0.23663235 0.20790368 0.20790368 0.19978476 0.19784147 0.19784147 0.1977132 0.1977132 0.19170284 0.18920279 0.18365532 0.17837024 0.17836761 0.17811126 20

0.2690072 0.26722783 0.26391393 0.26391393 0.26391393 0.26210135 0.25248975 0.24412364 0.24245 0.22466129 0.22466129 0.22328025 0.2168774 0.2168774 0.21367234 19

